7.859098283868086454e-02 1.524066925048828125e-02 2.241085858280257026e-01 5.181682109832763672e-02 8.608078956603999743e-02 2.228569984436016282e-01 7.000786304473882726e-01 2.058410303933279895e-01 6.329107284545898438e-02 3.638808549623212540e-01 1.031368970870971680e-01 5.175726413726809971e-01 8.048901557922356620e-01 9.772806644439696599e-01 1.338185397061434634e-01 9.536743164062500000e-07 3.077661979462295028e-01 7.530617713928222656e-02 2.109336853027343750e-01 6.486591100692749023e-01 9.112943649291997961e-01 1.404005156622992745e-01 1.909899711608886719e-02 3.112252551553923996e-01 5.655026435852050781e-02 2.628295421600343462e-01 6.405279636383053310e-01 8.671470165252683771e-01
9.488378073039807625e-02 9.999990463256835938e-03 2.330305263704529062e-01 5.444574356079101562e-02 1.805820465087888960e-01 4.303044080734239052e-01 7.830575942993167615e-01 3.004653056462605609e-01 1.031368970870971680e-01 3.786765494739406379e-01 3.541117310523986816e-01 7.597645521163940430e-01 9.259861111640930176e-01 1.025719046592712624e+00 1.024457613627115932e-01 3.576278686523437500e-07 2.981647359324665070e-01 1.351773738861083984e-02 1.004094362258911438e-01 5.487633585929863056e-01 8.713360643386834914e-01 2.008768320083618164e-01 5.444574356079101562e-02 3.277171994255167475e-01 1.467301845550537109e-01 5.609537363052367054e-01 7.895900607109066494e-01 9.267718553543087268e-01
2.877086087277061152e-02 1.151084899902343750e-03 8.094011765728249819e-02 1.605319976806640625e-02 5.318303108215331754e-02 8.739321231841976068e-02 2.539451313018800671e-01 1.054934978485107394e-01 2.569651603698730469e-02 1.629583368508496777e-01 7.179117202758789062e-02 2.851093292236328569e-01 3.562153816223143643e-01 3.988790130615234020e-01 4.075235586899977197e-02 4.768371582031250000e-07 1.038993031037715037e-01 9.999990463256835938e-03 9.192738533020025637e-02 2.199382781982417989e-01 3.198803901672362393e-01 7.623975617544991035e-02 1.887035369873046875e-02 1.191703714425630389e-01 5.444574356079101562e-02 1.799220561981202393e-01 2.724509000778195800e-01 3.279682064056396174e-01
2.914501491345857301e-02 3.080368041992187500e-04 8.128959833561440196e-02 1.443517208099365234e-02 5.318303108215331754e-02 8.739321231841976068e-02 2.539451313018800671e-01 1.433266003926595145e-01 1.507282257080078125e-03 2.008147253313017355e-01 2.144143581390380859e-01 3.421586036682129350e-01 3.847400188446044589e-01 4.102888679504394509e-01 3.691701889038086215e-02 4.768371582031250000e-07 9.763431827845575617e-02 6.189584732055664062e-03 8.356885910034177189e-02 1.921765804290768709e-01 3.087757110595700238e-01 1.231853961944580078e-01 5.444574356079101562e-02 1.403613839389419859e-01 1.336576342582702637e-01 2.724509000778199130e-01 3.187153220176695556e-01 3.464739751815795743e-01
3.076552089891935668e-02 3.080368041992187500e-04 8.344998023762235928e-02 1.443517208099365234e-02 6.023116111755365959e-02 1.434324979782099219e-01 2.763608455657960428e-01 6.296730041503906250e-02 1.507282257080078125e-03 8.716958208231082028e-02 9.387540817260742188e-02 1.492962837219238281e-01 1.677699089050292691e-01 1.788540840148925837e-01 3.896965980529785295e-02 8.153915405273437500e-05 9.941409508580205390e-02 6.189584732055664062e-03 1.019213199615478238e-01 2.135877847671506236e-01 3.173401927947995249e-01 1.308322548866271973e-01 6.973946094512939453e-02 1.411047600417571768e-01 1.803570389747619629e-01 2.911306619644165594e-01 3.280552029609679066e-01 3.502099275588989036e-01
1.132705337122866945e-02 3.681182861328125000e-04 2.768687589647459563e-02 2.774477005004882812e-03 2.564721107482908352e-02 5.290803909301742408e-02 9.245289802551273639e-02 5.351179838180541992e-02 1.386559009552001953e-02 7.736348531573597476e-02 6.649595499038696289e-02 1.383445024490356778e-01 1.622940182685851385e-01 1.766637277603149425e-01 1.394232681819370864e-02 2.549886703491210938e-04 3.668415818259596756e-02 2.854645252227783203e-03 3.304197788238529693e-02 7.844781875610348787e-02 1.150664806365967047e-01 3.241038322448730469e-02 1.887035369873046875e-02 4.394528996560972262e-02 2.066278457641601562e-02 7.955479621887207031e-02 9.918546676635740800e-02 1.109638690948486217e-01
8.655886901052374863e-03 1.849412918090820312e-03 2.635988553529244882e-02 2.636790275573730469e-03 9.045696258544911814e-03 3.047811985015848324e-02 8.348093032836920169e-02 1.332628726959228516e-02 1.332628726959228516e-02 1.325380802154541016e-02 1.995319128036499023e-02 2.392933368682861536e-02 2.525471448898315360e-02 2.604994297027588002e-02 1.027886569499969482e-02 1.873850822448730469e-03 3.340257154057220401e-02 2.732753753662109375e-03 4.958271980285644531e-03 3.947579860687255859e-02 9.947767257690420806e-02 3.579539060592651367e-02 1.159930229187011719e-02 4.854579552175357360e-02 4.520112276077270508e-02 8.937013149261475997e-02 1.040931344032287320e-01 1.129269361495971596e-01
1.132007649070338254e-02 2.535820007324218750e-03 2.685903078465988122e-02 4.577279090881347656e-03 2.379827499389647327e-02 4.458782672882062592e-02 8.912481307983402545e-02 1.332628726959228516e-02 1.332628726959228516e-02 1.325380802154541016e-02 1.995319128036499023e-02 2.392933368682861536e-02 2.525471448898315360e-02 2.604994297027588002e-02 1.344259083271026611e-02 2.626180648803710938e-03 3.369609455454872227e-02 4.366695880889892578e-03 2.513527870178222656e-02 6.212490797042846680e-02 1.085373163223265908e-01 3.579539060592651367e-02 1.159930229187011719e-02 4.854579552175357360e-02 4.520112276077270508e-02 8.937013149261475997e-02 1.040931344032287320e-01 1.129269361495971596e-01
4.732056667930201709e-03 2.618074417114257812e-03 8.014663807927492264e-03 3.475069999694824219e-03 7.699203491210932122e-03 1.617131233215327382e-02 2.827266693115235846e-02 4.218006134033203125e-02 4.218006134033203125e-02 4.210758209228515625e-02 6.323385238647460938e-02 7.586612701416015070e-02 8.007688522338866910e-02 8.260334014892578569e-02 5.435332655906677246e-03 2.636790275573730469e-03 8.555042393998220016e-03 3.990828990936279297e-03 1.003587245941162109e-02 1.953279972076416016e-02 2.961726188659666303e-02 2.215464909871419415e-03 2.535820007324218750e-03 7.599753760405467649e-04 2.739787101745605469e-03 2.862167358398437327e-03 2.902960777282714757e-03 2.927436828613281129e-03
4.999010186446340050e-03 2.618074417114257812e-03 7.931102804279660870e-03 4.044651985168457031e-03 7.699203491210932122e-03 1.617131233215327382e-02 2.827266693115235846e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.276732974582248360e-03 2.626180648803710938e-03 8.091872080960686026e-03 4.371345043182373047e-03 8.478093147277838276e-03 1.729180812835690029e-02 2.872086524963379101e-02 2.307891845703125000e-03 2.307891845703125000e-03 6.358623504638671875e-04 2.625823020935058594e-03 2.816581726074218837e-03 2.880167961120605295e-03 2.918319702148437431e-03
