8.467410740099455546e-03 2.349853515625000000e-03 1.513321892570433126e-02 4.812479019165039062e-03 2.096042633056638058e-02 5.036673545837402205e-02 5.151695251464843972e-02 2.107572555541992188e-02 5.490779876708984375e-04 2.540233962195596190e-02 5.166101455688476562e-02 5.228872299194335660e-02 5.249795913696288924e-02 5.262350082397460743e-02 8.353618475107045874e-03 4.151105880737304688e-03 1.307135636183933206e-02 5.250453948974609375e-03 1.360635757446289167e-02 2.890152931213373771e-02 4.251316070556639820e-02 2.332768440246581892e-02 1.366209983825683594e-02 2.330206048305471719e-02 5.015373229980468750e-02 5.143175125122070174e-02 5.185775756835937778e-02 5.211336135864257785e-02
2.704118929411235550e-01 4.243850708007812500e-03 1.053624891307693323e+00 1.329195499420166016e-02 8.700938224792467701e-02 6.844995737075709741e-01 3.114864568710329795e+00 1.712608655293782478e+00 2.955548763275146484e-01 2.178752029446119565e+00 2.543082475662231445e+00 3.891599035263061612e+00 4.341104555130004705e+00 4.610807867050170650e+00 3.391348203023274999e-01 4.243850708007812500e-03 1.237581902031202441e+00 1.223397254943847656e-02 3.486709594726561390e-02 1.525110745429987480e+00 3.591768226623529792e+00 8.390201727549234656e-01 3.190791606903076172e-02 1.744284884533425783e+00 1.883624196052551270e-01 2.484769940376281738e+00 3.609938919544219971e+00 4.285040307044984509e+00
2.793499168596769722e-01 3.385782241821289062e-03 1.052644630696768502e+00 1.223397254943847656e-02 2.352335929870605358e-01 6.881068229675197934e-01 3.116307468414309056e+00 1.337128877639770508e-01 1.195619106292724609e-01 1.350259897560344424e-01 2.530930042266845703e-01 2.785701274871826283e-01 2.870625019073486106e-01 2.921579265594482222e-01 3.790821007319858937e-01 4.309177398681640625e-03 1.274603626708375126e+00 1.257789134979248047e-02 1.822913646698000045e-01 1.894979894161222589e+00 3.739715886116028898e+00 1.041825771331787109e+00 2.344319820404052734e-01 1.849651578008667308e+00 2.384400367736816406e-01 2.936440753936768289e+00 3.835774326324462358e+00 4.375374469757080220e+00
2.818703024010908997e-01 7.899761199951171875e-03 1.051998851496033893e+00 1.981139183044433594e-02 2.352335929870605358e-01 6.881068229675197934e-01 3.116307468414309056e+00 1.337128877639770508e-01 1.195619106292724609e-01 1.350259897560344424e-01 2.530930042266845703e-01 2.785701274871826283e-01 2.870625019073486106e-01 2.921579265594482222e-01 3.825382675443376734e-01 1.223397254943847656e-02 1.273600786959104392e+00 2.221840620040893555e-02 1.822913646698000045e-01 1.894979894161222589e+00 3.739715886116028898e+00 8.721676270167032508e-01 1.291544437408447266e-01 1.730586190578349504e+00 2.374380230903625488e-01 2.486773967742919922e+00 3.610940933227539062e+00 4.285441112518312501e+00
3.412185217204846688e-02 1.154613494873046875e-02 7.039412688601492940e-02 1.721286773681640625e-02 8.602786064147935341e-02 2.348327875137329046e-01 2.369971370697021573e-01 1.337128877639770508e-01 1.195619106292724609e-01 1.350259897560344424e-01 2.530930042266845703e-01 2.785701274871826283e-01 2.870625019073486106e-01 2.921579265594482222e-01 2.956308637346540327e-02 1.515662670135498047e-02 5.951222380095231440e-02 1.722776889801025391e-02 4.156155586242678279e-02 1.156090974807738592e-01 1.899121952056885276e-01 9.957957267761230469e-02 2.387690544128417969e-02 1.120734820544377203e-01 2.344319820404052734e-01 2.368368148803710882e-01 2.376384258270263783e-01 2.381193923950195301e-01
4.482842746533845929e-02 7.899761199951171875e-03 1.048224981057468003e-01 1.721286773681640625e-02 9.981012344360339072e-02 2.574793815612789194e-01 3.602918434143067561e-01 1.419566869735717773e-01 3.503799438476562500e-02 1.977392844545481088e-01 1.956321001052856445e-01 3.906180858612060547e-01 4.664576053619384766e-01 5.119613170623780185e-01 5.102612574895223213e-02 1.515662670135498047e-02 1.351131705204914601e-01 1.719796657562255859e-02 2.366259098052978654e-02 2.376646399497982509e-01 3.940763711929318180e-01 1.262267827987670898e-01 4.451477527618408203e-02 1.580970900844092808e-01 1.951181888580322266e-01 3.336367607116699219e-01 3.812351226806640625e-01 4.097941398620605913e-01
3.167457329599480953e-02 4.364728927612304688e-03 9.473454672962154655e-02 1.550126075744628906e-02 2.682466506958004412e-02 1.015207290649406402e-01 2.979083824157716665e-01 1.191381045750209214e-02 3.398895263671875000e-03 2.205944380711481398e-02 5.450129508972167969e-03 3.020582199096681630e-02 4.795854091644283224e-02 5.861017227172850980e-02 5.431916496970436853e-02 1.505661010742187500e-02 1.405676754119709326e-01 1.646447181701660156e-02 1.724267005920410156e-02 2.577967643737792969e-01 4.021292209625247360e-01 1.002160549163818304e-01 5.854368209838867188e-03 1.661094735803978761e-01 6.515264511108398438e-02 2.833611488342285822e-01 3.560973167419432817e-01 3.997390174865722567e-01
3.277328139857241945e-02 3.398895263671875000e-03 9.473034510847298806e-02 1.721286773681640625e-02 4.350042343139646356e-02 1.015207290649406402e-01 2.979083824157716665e-01 1.436550617218017648e-02 3.881812095642089844e-03 2.067903548626005839e-02 1.822477579116821289e-02 4.084975719451903325e-02 5.328050851821896500e-02 6.073895931243897262e-02 7.780024409294128418e-02 1.621985435485839844e-02 1.599980846706423321e-01 2.863460779190063477e-02 1.934725522994994451e-01 3.459117054939268021e-01 4.373751974105832274e-01 7.453397342136927617e-02 5.854368209838867188e-03 1.462413792179192151e-01 4.275989532470703125e-02 2.106249809265137996e-01 3.197292327880856821e-01 3.851917839050292836e-01
8.194321080258018183e-03 2.096652984619140625e-03 1.617024134190728213e-02 5.109548568725585938e-03 2.391119003295897119e-02 4.079389572143549136e-02 5.540914535522462048e-02 1.414090936834161948e-02 4.364728927612304688e-03 1.972947471100125819e-02 1.700806617736816406e-02 3.808736801147460938e-02 5.189931392669677734e-02 6.018648147583009755e-02 1.231067521231514993e-02 3.343105316162109375e-03 2.082918877266930202e-02 8.074760437011718750e-03 3.086810111999513731e-02 4.683926105499264247e-02 5.642195701599120317e-02 1.069649060567220110e-02 6.811618804931640625e-04 2.020576227596081534e-02 5.854368209838867188e-03 2.932424545288086701e-02 4.723844528198240661e-02 5.798696517944335049e-02
7.787415855809261787e-03 3.052711486816406250e-03 1.142382071043553278e-02 7.021665573120117188e-03 2.319941520690917136e-02 3.488438129425048412e-02 3.680617332458496066e-02 1.175911085946219382e-02 6.535530090332031250e-03 1.291658246023245742e-02 1.700806617736816406e-02 2.850766181945801198e-02 3.329751491546630027e-02 3.617142677307128712e-02 1.291877573186701010e-02 3.430128097534179688e-03 1.866235572973964571e-02 1.374614238739013672e-02 3.452849388122558594e-02 4.866945743560791016e-02 5.715403556823732412e-02 4.365307944161551587e-03 6.811618804931640625e-04 6.820337804254406229e-03 4.453539848327636719e-03 1.165947914123535711e-02 1.601331233978270374e-02 1.862561225891113184e-02
